Contemporary Fiction::::Big Fat Movies::3.2::1119::R::Comedy::3000000::Sep 30 2005::23::::::My Big Fat Independent Movie::::4655::4655::0
Science Fiction::Jack Lee Thompson::20th Century Fox::5.0::6094::::::1800000::Dec 31 1972::38::::::Battle for the Planet of the Apes::::8800000::8800000::1
::::::::::::::50000::Dec 31 2009::::::::Big Things::::0::0::1
Fantasy::Norman Jewison::Warner Bros.::4.8::2742::PG::Comedy::32000000::Sep 06 1996::40::::Original Screenplay::Bogus::::4357406::4357406::1
Contemporary Fiction::Martin Brest::Paramount Pictures::7.3::45065::::Action::15000000::Dec 05 1984::83::::Original Screenplay::Beverly Hills Cop::::234760478::316300000::1
Contemporary Fiction::Tony Scott::Paramount Pictures::6.1::29712::R::Action::20000000::May 20 1987::46::::Original Screenplay::Beverly Hills Cop II::::153665036::276665036::1
Contemporary Fiction::John Landis::Paramount Pictures::5.0::21199::R::Action::50000000::May 25 1994::10::::Original Screenplay::Beverly Hills Cop III::::42586861::119180938::1
Science Fiction::::Walt Disney Pictures::5.6::7810::::::20000000::Dec 21 1979::42::::Original Screenplay::The Black Hole::::35841901::35841901::1
::::::6.1::1446::::::15000000::Jul 10 2008::::::::Bathory::::0::3436763::1
Fantasy::Penny Marshall::20th Century Fox::7.2::49256::::Comedy::18000000::Jun 03 1988::96::::Original Screenplay::Big::::114968774::151668774::1
::King Vidor::MGM::8.4::2600::::Drama::245000::Jan 01 2025::100::::Based on Play::The Big Parade::::11000000::22000000::1
Contemporary Fiction::John Singleton::Sony Pictures::7.8::30299::::Drama::6500000::Jul 12 1991::98::::Original Screenplay::Boyz n the Hood::::56190094::56190094::1
Historical Fiction::::Distributor Unknown::::::PG::Drama::2000000::Sep 12 2003::::::Based on Book/Short Story::The Book of Mormon Movie, Volume 1: The Journey::::1660865::1660865::0
::::::4.3::4632::::::11000000::Dec 31 1990::::::::Return to the Blue Lagoon::::2000000::2000000::1
Contemporary Fiction::::United Artists::6.8::11929::R::Drama::25000000::Apr 01 1988::61::::Based on Book/Short Story::Bright Lights, Big City::::16118077::16118077::1
Fantasy::George Cukor::20th Century Fox::4.9::359::::::1200000::Dec 31 1975::::::Based on Play::The Blue Bird::::887000::887000::1
Contemporary Fiction::::Alliance::6.2::817::PG::Drama::10400000::Feb 20 2004::44::::Original Screenplay::The Blue Butterfly::::1610194::1610194::0
Science Fiction::Ridley Scott::Warner Bros.::8.3::185546::R::Thriller/Suspense::28000000::Jun 25 1982::92::::Based on Book/Short Story::Blade Runner::::32656328::33139618::1
Contemporary Fiction::::Cannon::6.2::19816::::Action::1500000::Feb 26 1988::::::Original Screenplay::Bloodsport::::11806119::11806119::0
Contemporary Fiction::John Landis::Universal::7.9::62941::::Musical::27000000::Jun 20 1980::84::::Original Screenplay::The Blues Brothers::::57229890::57229890::1
Contemporary Fiction::Brian De Palma::Filmways Pictures::7.1::10239::::Thriller/Suspense::18000000::Jul 24 1981::89::::Original Screenplay::Blow Out::::13747234::13747234::0
Contemporary Fiction::::WellSpring::7.3::7295::Not Rated::Drama::5500000::Jul 01 2005::::::Original Screenplay::De battre mon coeur s'est arrÍtÈ::::1023424::8589831::0
::::MGM::6.7::2017::::Musical::379000::Dec 31 1928::38::::Original Screenplay::The Broadway Melody::::2800000::4358000::1
::::MGM::7.1::1115::::::2000000::Dec 31 1939::::::Original Screenplay::Boom Town::::9172000::9172000::1
Contemporary Fiction::Andy Wachowski::Gramercy::7.4::23564::R::Thriller/Suspense::4500000::Oct 04 1996::88::::Original Screenplay::Bound::::3802260::6300000::1
Contemporary Fiction::Jeff ""King Jeff"" Hollins::JeTi Films::6.3::369::::Thriller/Suspense::10000::Apr 01 1996::::::Original Screenplay::Bang::::527::527::0
::Woody Allen::MGM::7.1::12415::PG-13::Comedy::2000000::Apr 28 1971::89::::Original Screenplay::Bananas::::::::1
Fantasy::Peter Hewitt::Orion Pictures::5.8::20188::::Comedy::20000000::Jul 19 1991::58::::Original Screenplay::Bill & Ted's Bogus Journey::::37537675::37537675::1
::::::7.1::8901::::Drama::110000::Feb 08 2015::100::::Based on Book/Short Story::The Birth of a Nation::::10000000::11000000::1
Historical Fiction::Sam Peckinpah::Warner Bros.::7.3::3125::::Western::3716946::May 13 1970::92::::Original Screenplay::The Ballad of Cable Hogue::::3500000::5000000::1
::::New Line::6.2::2523::::Action::7700000::Feb 23 1990::::::Original Screenplay::The Blood of Heroes::::882290::882290::1
Factual::::Lifesize Entertainment::7.6::90::::Documentary::120000::Jun 30 2006::71::::Based on Real Life Events::The Blood of My Brother: A Story of Death in Iraq::::0::0::0
Contemporary Fiction::::Paramount Pictures::5.9::202::::Comedy::42000000::Jul 01 1992::37::::Original Screenplay::Boomerang::::70052444::131052444::1
::David Lean::Sony/Columbia::8.4::58641::::Drama::3000000::Dec 18 1957::95::::Based on Book/Short Story::The Bridge on the River Kwai::::33300000::33300000::1
Dramatization::Oliver Stone::Universal::7.2::32108::::Drama::14000000::Dec 20 1989::89::::Based on Book/Short Story::Born on the Fourth of July::::70001698::70001698::1
Dramatization::Julian Schnabel::Miramax::6.7::7935::R::Drama::3000000::Aug 09 1996::69::::Based on Real Life Events::Basquiat::::2962051::2962051::1
Contemporary Fiction::Ridley Scott::Paramount Pictures::4.1::137::::Thriller/Suspense::30000000::Sep 22 1989::57::::Original Screenplay::Black Rain::::45892212::45892212::1
::Wes Anderson::Sony Pictures::7.2::21980::R::Adventure::5000000::Feb 21 1996::79::::Based on Short Film::Bottle Rocket::::407488::407488::1
::Peter Jackson::Trimark::7.6::32827::::Horror::3000000::Feb 12 1993::::::Original Screenplay::Braindead::::242623::242623::0
Historical Fiction::Clint Eastwood::Warner Bros.::7.2::21923::PG-13::Drama::22000000::Jun 02 1995::90::::Based on Book/Short Story::The Bridges of Madison County::::71516617::175516617::1
Contemporary Fiction::Edward Burns::Fox Searchlight::6.4::4365::R::Drama::25000::Aug 09 1995::91::::Original Screenplay::The Brothers McMullen::::10426506::10426506::1
Fantasy::Francis Ford Coppola::Sony Pictures::6.4::136::R::Horror::40000000::Nov 13 1992::::::Based on Book/Short Story::Dracula::::82522790::215862692::1
Contemporary Fiction::John Woo::20th Century Fox::5.8::33584::R::Action::65000000::Feb 09 1996::55::108::Original Screenplay::Broken Arrow::::70645997::148345997::1
Science Fiction::::MGM::6.3::4410::::Thriller/Suspense::15000000::Sep 30 1983::64::::Based on Book/Short Story::Brainstorm::::8921050::8921050::1
Dramatization::Mel Gibson::Paramount Pictures::8.4::240642::R::Drama::72000000::May 24 1995::77::::Based on Real Life Events::Braveheart::::75545647::209000000::1
Contemporary Fiction::::::4.4::1254::::Comedy::42000000::Feb 01 2006::::::::Les BronzÈs 3: amis pour la vie::::0::83833602::1
Fantasy::Terry Gilliam::Universal::8.0::76635::R::Black Comedy::15000000::Dec 18 1985::98::136::Original Screenplay::Brazil::::9929135::9929135::1
::Mel Brooks::Warner Bros.::7.8::45771::::Comedy::2600000::Jan 01 1974::89::::Original Screenplay::Blazing Saddles::::119500000::119500000::1
::::MGM::6.3::343::PG::Drama::1300000::May 05 2000::::::Original Screenplay::The Basket::::609042::609042::1
::::MGM::6.2::487::::Musical::2361000::Dec 31 1943::::::Original Screenplay::Bathing Beauty::::3500000::3500000::1
Science Fiction::Stephen Herek::Orion Pictures::6.7::30341::::Comedy::10000000::Feb 17 1989::81::::Original Screenplay::Bill & Ted's Excellent Adventure::::39916091::39916091::1
::Sir Richard Attenborough::MGM::7.3::16882::::Action::26000000::Jun 15 1977::67::::Based on Book/Short Story::A Bridge Too Far::::50800000::50800000::1
Fantasy::Tim Burton::Warner Bros.::7.3::61197::::Comedy::15000000::Mar 30 1988::::::Original Screenplay::Beetle Juice::::73326666::73326666::1
Super Hero::Tim Burton::Warner Bros.::6.9::78673::PG-13::Action::80000000::Jun 18 1992::78::::Original Screenplay::Batman Returns::::162831698::266822354::1
Super Hero::Joel Schumacher::Warner Bros.::5.4::76218::PG-13::Action::100000000::Jun 16 1995::43::::Original Screenplay::Batman Forever::::184031112::336529144::1
::::::::::::::1377800::Aug 21 2001::::::::Batman - The Movie::::0::0::1
Super Hero::Tim Burton::Warner Bros.::7.6::111464::PG-13::Action::35000000::Jun 23 1989::71::::Based on Comic/Graphic Novel::Batman::::251188924::411348924::1
Fantasy::::20th Century Fox::5.3::16056::::Horror::7000000::Jul 31 1992::32::::Original Screenplay::Buffy the Vampire Slayer::::14231669::14231669::1
Contemporary Fiction::::Link Productions Ltd.::7.0::7129::Not Rated::Comedy::16000000::Jul 25 2008::::109::Original Screenplay::Bienvenue chez les Ch'tis::::1470856::243470856::0
::::20th Century Fox::5.7::4626::::Comedy::1000000::Jan 01 1970::68::::Original Screenplay::Beyond the Valley of the Dolls::::9000000::9000000::1
::::::6.4::399::R::Drama::600000::Jul 02 1999::::::Original Screenplay::Broken Vessels::::15030::85343::1
::Franklin J. Schaffner::20th Century Fox::7.0::8741::::Thriller/Suspense::12000000::Dec 31 1977::65::::Based on Book/Short Story::The Boys from Brazil::::19000000::19000000::1
Contemporary Fiction::::Outrider Pictures::7.0::355::Not Rated::Drama::200000::May 10 2002::::::Original Screenplay::The Business of Fancy Dancing::::174682::174682::0
Contemporary Fiction::Harold Ramis::Warner Bros.::7.3::35436::::Comedy::6000000::Jul 25 1980::75::::Original Screenplay::Caddyshack::::39846344::39846344::1
Contemporary Fiction::Martin Scorsese::Universal::7.3::47196::R::Thriller/Suspense::35000000::Nov 15 1991::76::::Remake::Cape Fear::::79091969::182291969::1
Contemporary Fiction::Phillip Noyce::Paramount Pictures::6.8::29612::PG-13::Action::62000000::Aug 03 1994::78::::Based on Book/Short Story::Clear and Present Danger::::122012656::207500000::1
Contemporary Fiction::Brian De Palma::MGM::7.4::38767::::Horror::1800000::Nov 16 1976::90::::Based on Book/Short Story::Carrie::::25878153::25878153::1
Contemporary Fiction::John Huston::Sony Pictures::8.0::172936::::Comedy::12000000::Apr 28 1967::30::::Based on Book/Short Story::Casino Royale::::22744718::41744718::1
Contemporary Fiction::::Alliance::6.0::378::Not Rated::Comedy::4600000::Jul 16 2004::::::Original Screenplay::Camping Sauvage::::3479302::3479302::0
Historical Fiction::Francis Ford Coppola::Orion Pictures::6.3::6940::::Drama::48000000::Dec 14 1984::74::::Original Screenplay::The Cotton Club::::25928721::25928721::1
::::::7.1::153::::::600000::Aug 23 2002::60::::::Crop Circles: Quest for Truth::::0::0::1
Science Fiction::Steven Spielberg::Sony Pictures::7.8::59049::::Adventure::20000000::Nov 16 1977::95::::Original Screenplay::Close Encounters of the Third Kind::::166000000::337700000::1
Contemporary Fiction::Ben Stiller::Sony Pictures::5.8::51109::PG-13::Comedy::47000000::Jun 14 1996::52::95::Original Screenplay::The Cable Guy::::60240295::102825796::1
Contemporary Fiction::::Eros Entertainment::4.6::527::Not Rated::Thriller/Suspense::1000000::Sep 16 2005::::::Original Screenplay::Chocolate: Deep Dark Secrets::::49000::1549000::0
Fantasy::::United Artists::6.3::16165::::Horror::9000000::Nov 09 1988::70::::Original Screenplay::Child's Play::::33244684::44196684::1
Fantasy::::Universal::5.1::8666::::Horror::13000000::Nov 09 1990::38::::Original Screenplay::Child's Play 2::::26904572::34166572::1
Contemporary Fiction::Andrew Davis::20th Century Fox::5.2::15817::PG-13::Action::55000000::Aug 02 1996::13::106::Original Screenplay::Chain Reaction::::21226204::60209334::1
Contemporary Fiction::::Excel Entertainment::5.8::60::PG::Drama::950000::Sep 27 2002::::::Based on Book/Short Story::Charly::::814666::814666::0
Dramatization::Hugh Hudson::Sony Pictures::7.3::16138::::Drama::5500000::Sep 25 1981::86::::Based on Real Life Events::Chariots of Fire::::57159946::57159946::1
Historical Fiction::::MGM::8.0::51757::PG::Comedy::3250000::Nov 18 1983::88::::Based on Book/Short Story::A Christmas Story::::19294144::19294144::1
Contemporary Fiction::Richard Brooks::MGM::8.0::14540::::Drama::3000000::Sep 20 1958::100::::Based on Play::Cat on a Hot Tin Roof::::17570324::17570324::1
Fantasy::::New World::5.0::2806::::Horror::1250000::Aug 31 1984::::::Original Screenplay::C.H.U.D.::::4700000::4700000::0
Dramatization::Michael Curtiz::Warner Bros.::::::::Action::1200000::Oct 20 2036::::::Based on Real Life Events::Charge of the Light Brigade, The::::0::0::1
Historical Fiction::Spike Lee::Universal::6.5::3137::PG-13::Comedy::14000000::May 13 1994::75::::Original Screenplay::Crooklyn::::13024170::13024170::1
Contemporary Fiction::Thomas Vinterberg::October Films::8.1::26607::R::Comedy::1300000::Oct 09 1998::::::Original Screenplay::Festen::::1647780::1647780::0
Dramatization::::20th Century Fox::6.8::7870::::Drama::36000000::Jun 12 1963::40::::Based on Real Life Events::Cleopatra::::48000000::62000000::1
Contemporary Fiction::Renny Harlin::Sony Pictures::6.2::34447::::Action::65000000::May 28 1993::82::::Original Screenplay::Cliffhanger::::84049211::255000000::1
Contemporary Fiction::::Fabrication Films::5.1::226::PG::Drama::500000::Oct 21 2005::::::Original Screenplay::The Californians::::4134::4134::0
Contemporary Fiction::Joel Schumacher::Warner Bros.::6.5::19299::PG-13::Drama::45000000::Jul 20 1994::80::::Based on Book/Short Story::The Client::::92115211::117615211::1
Contemporary Fiction::Michael C. Brown::Testimony Pictures::3.4::1113::PG::Drama::160000::Mar 01 2002::::::Original Screenplay::The Calling::::32092::32092::0
Contemporary Fiction::Amy Heckerling::Paramount Pictures::6.7::39055::PG-13::Comedy::13700000::Jul 01 1995::83::::Based on Book/Short Story::Clueless::::56598476::56598476::1
Historical Fiction::Steven Spielberg::Warner Bros.::7.7::26962::::Drama::15000000::Dec 18 1985::88::::Based on Book/Short Story::The Color Purple::::93589701::93589701::1
Contemporary Fiction::Kevin Smith::Miramax::7.9::89991::R::Comedy::27000::Oct 19 1994::88::::Original Screenplay::Clerks::::3073428::3073428::1
Contemporary Fiction::Walter Salles::Sony Pictures Classics::8.0::17343::R::Drama::2900000::Nov 20 1998::::::Original Screenplay::Central do Brasil::::5969553::17006158::1
Fantasy::::MGM::5.9::45773::::Adventure::15000000::Jun 12 1981::65::108::Traditional/Legend/Fairytale::Clash of the Titans::::30000000::30000000::1
::::Artistic License::5.9::3171::PG-13::::2000000::May 15 1998::::::::Clockwatchers::::444354::444354::0
Contemporary Fiction::::20th Century Fox::4.5::49::::Action::10000000::Oct 04 1985::71::::Original Screenplay::Commando::::35073978::35073978::1
Contemporary Fiction::Martin Scorsese::Walt Disney Pictures::6.9::25824::::Drama::10000000::Oct 17 1986::91::::::The Color of Money::::52293000::52293000::1
Fantasy::::Walt Disney Pictures::5.1::373::::Drama::2900000::Feb 15 1950::92::::Traditional/Legend/Fairytale::Cinderella::::85000000::85000000::1
